id,is_correct,true_label_text,prediction_text,true_label,predicted_label,predicted_label_id,finish_reason,text,error
ynat-v1_dev_02541,False,사회,경제,2,경제,1.0,STOP,전대넷 대학생 99% 등록금 반환 요구…경제 대책 마련해야,
ynat-v1_dev_02542,True,경제,경제,1,경제,1.0,STOP,우리은행 지속가능 ESG 채권 3천억원 발행,
ynat-v1_dev_02543,True,생활문화,생활문화,3,생활문화,3.0,STOP,옛 방식 그대로 고대 무덤 대형옹관 만들어볼까,
ynat-v1_dev_02544,True,사회,사회,2,사회,2.0,STOP,강원소방 해수욕장·유원지 19곳에 구조대 전진 배치,
ynat-v1_dev_02545,True,생활문화,생활문화,3,생활문화,3.0,STOP,대안적 미술가 아스게르 요른 국립현대미술관서 아시아 첫 개인전,
ynat-v1_dev_02546,True,생활문화,생활문화,3,생활문화,3.0,STOP,우리말 1천600여개 수록 어원사전 증보판 출간,
ynat-v1_dev_02547,True,정치,정치,6,정치,6.0,STOP,파안대소 하는 임종석 비서실장,
ynat-v1_dev_02548,False,사회,경제,2,경제,1.0,STOP,KB국민카드 배달앱·온라인쇼핑 특화 카드 출시,
ynat-v1_dev_02549,True,IT과학,IT과학,0,IT과학,0.0,STOP,이미지스 터치스크린 압력센싱 장치 특허권 취득,
ynat-v1_dev_02550,False,경제,생활문화,1,생활문화,3.0,STOP,하루 1만원 내고도 동영상은 언감생심…로밍 요금제 부담,
ynat-v1_dev_02551,False,사회,,2,,,SAFETY,최저임금 급격인상 혜택 본 근로자들 그해 실직으로 내몰렸다,
ynat-v1_dev_02552,True,사회,사회,2,사회,2.0,STOP,교실 앞에 비치된 손 소독제,
ynat-v1_dev_02553,False,사회,정치,2,정치,6.0,STOP,광주 교육단체 유치원 3법 통과 환영…공공성 강화해야,
ynat-v1_dev_02554,False,사회,정치,2,정치,6.0,STOP,게시판 과기한림원 탈원전 논란 원탁토론회,
ynat-v1_dev_02555,True,정치,정치,6,정치,6.0,STOP,靑 北 타격 위협에 용납할 수없는 도발적 언동,
ynat-v1_dev_02556,True,정치,정치,6,정치,6.0,STOP,野 禹·安·3인방 꼭 바꾸고 최순실표 내각도 교체,
ynat-v1_dev_02557,True,사회,사회,2,사회,2.0,STOP,수능 동트기 전 도착한 수험생들,
ynat-v1_dev_02558,False,사회,정치,2,정치,6.0,STOP,정부 기초연구사업 연구비 제때 준 적 한번도 없어,
ynat-v1_dev_02559,True,스포츠,스포츠,5,스포츠,5.0,STOP,42일 만에 안방서 승수 보탠 류현진 무르익는 PS 기대감,
ynat-v1_dev_02560,False,정치,,6,,,SAFETY,김기식 조현문 전 효성 부사장은 대학 후배종합,
ynat-v1_dev_02561,True,사회,사회,2,사회,2.0,STOP,학생들 기다리는 선생님,
ynat-v1_dev_02562,True,정치,정치,6,정치,6.0,STOP,이동하는 윤석열 검찰총장,
ynat-v1_dev_02563,False,사회,IT과학,2,IT과학,0.0,STOP,국산 장비 활용한 내후성 시험기술 국제표준으로 제정,
ynat-v1_dev_02564,True,생활문화,생활문화,3,생활문화,3.0,STOP,서울시유스오케스트라 베토벤·전통무용가 김묘선 인연지무,
ynat-v1_dev_02565,False,경제,,1,,,SAFETY,올해 아파트 청약 1순위가 안 된다고 규제 강화에 반발 확산,
ynat-v1_dev_02566,False,세계,경제,4,경제,1.0,STOP,中 학자들 美와 대결보다 중진국 함정 빠지는 것 경계해야,
ynat-v1_dev_02567,False,생활문화,사회,3,사회,2.0,STOP,3.1운동 100주년 기념사하는 법륜 스님,
ynat-v1_dev_02568,True,생활문화,생활문화,3,생활문화,3.0,STOP,토마토·더덕·한우·찐빵…횡성군 4대 축제 잇따라 연다,
ynat-v1_dev_02569,False,세계,생활문화,4,생활문화,3.0,STOP,연합이매진 끄라비 에메랄드 빛깔의 열대 낙원,
ynat-v1_dev_02570,True,사회,사회,2,사회,2.0,STOP,게시판 민언련·한가원 미디어 다문화 수용성 토론회,
ynat-v1_dev_02571,True,사회,사회,2,사회,2.0,STOP,부산신항에 집결한 화물연대,
ynat-v1_dev_02572,False,사회,IT과학,2,IT과학,0.0,STOP,한국 통신위성 탑재 아리안로켓 4일 남미서 발사,
ynat-v1_dev_02573,True,스포츠,스포츠,5,스포츠,5.0,STOP,뿔난 MLB 메츠 세스페데스 연봉 1천만달러 이상 삭감,
ynat-v1_dev_02574,True,경제,경제,1,경제,1.0,STOP,티몬 지난해 영업손실 753억원…직접물류서비스 중단손익반영,
ynat-v1_dev_02575,True,사회,사회,2,사회,2.0,STOP,인천대 총학 총장 재선거 앞두고 이사회 즉각 사퇴 촉구,
ynat-v1_dev_02576,True,사회,사회,2,사회,2.0,STOP,울산 지자체 CCTV 요원들 하루 파업…정규직 전환하라,
ynat-v1_dev_02577,True,사회,사회,2,사회,2.0,STOP,회사 대표·임원 이메일 훔쳐본 노조위원장…징역형 집유,
ynat-v1_dev_02578,True,생활문화,생활문화,3,생활문화,3.0,STOP,신간 시시콜콜·유일신 야훼,
ynat-v1_dev_02579,True,정치,정치,6,정치,6.0,STOP,이정미 한국당 당리당략 위해 참정권마저 부정…최악 갑질,
ynat-v1_dev_02580,True,경제,경제,1,경제,1.0,STOP,코스피 개인 매수에 2250대 강보합…코스닥은 1.5% 급등종합,
ynat-v1_dev_02581,True,스포츠,스포츠,5,스포츠,5.0,STOP,류현진이 지쳤다 의심의 눈초리 보내는 현지 매체들,
ynat-v1_dev_02582,False,사회,IT과학,2,IT과학,0.0,STOP,중성미자에 새로운 성질 가능성…우주 수수께끼 실마리,
ynat-v1_dev_02583,True,사회,사회,2,사회,2.0,STOP,강원 긴급 돌봄 전담사들 복리후생 차별 규탄…파업 예고,
ynat-v1_dev_02584,False,사회,경제,2,경제,1.0,STOP,이재경 ㈜두산 부회장 두산건설 회장으로 승진,
ynat-v1_dev_02585,True,경제,경제,1,경제,1.0,STOP,동남합성 미원이오디와 합병 계약 승인,
ynat-v1_dev_02586,False,사회,정치,2,정치,6.0,STOP,유은혜 부총리 한국형 원격교육 구축을 위해,
ynat-v1_dev_02587,False,스포츠,정치,5,정치,6.0,STOP,한전배구단 수원 잔류는 균형발전 외면 광주서 각계 비판성명,
ynat-v1_dev_02588,True,경제,경제,1,경제,1.0,STOP,SK주식회사 다우존스 지속경영지수 우수기업에 7년 연속 선정,
ynat-v1_dev_02589,True,생활문화,생활문화,3,생활문화,3.0,STOP,연잎 가득찬 운암제,
ynat-v1_dev_02590,False,정치,세계,6,세계,4.0,STOP,軍 北 19일 발사 탄도미사일은 노동 2발·스커드 1발종합,
ynat-v1_dev_02591,False,사회,정치,2,정치,6.0,STOP,자가격리 해제 후 호소문 발표하는 철원군수,
ynat-v1_dev_02592,False,생활문화,IT과학,3,IT과학,0.0,STOP,호킹 두차례 한국 찾아…소광섭 교수 모짜르트 같은 천재,
ynat-v1_dev_02593,False,사회,정치,2,정치,6.0,STOP,한국노총 특별연장근로 확대 시행규칙에 반대 의견 제출,
ynat-v1_dev_02594,True,정치,정치,6,정치,6.0,STOP,박지원 대통령 국회정상화 당부 번지수 틀려…황교안에 해야,
ynat-v1_dev_02595,True,사회,사회,2,사회,2.0,STOP,속보 학생 29명·교사 10명 사흘 새 코로나19 신규 확진,
ynat-v1_dev_02596,True,생활문화,생활문화,3,생활문화,3.0,STOP,꿀잼여행 호남권 젊음이 물씬 장흥에 흠뻑…지상 최대의 물싸움,
ynat-v1_dev_02597,False,사회,경제,2,경제,1.0,STOP,텅 빈 인천 중구 휴띠끄 매장,
ynat-v1_dev_02598,True,세계,세계,4,세계,4.0,STOP,시진핑 아랍권 실력자 UAE 왕세제 만나 전방위 협력 추진,
ynat-v1_dev_02599,False,사회,,2,,,SAFETY,국회 뒤편 벚꽃길 전면 폐쇄,
ynat-v1_dev_02600,False,사회,정치,2,정치,6.0,STOP,태백시 학생 1인당 5만5천원 상당 농산물 꾸러미 지원,
ynat-v1_dev_02601,True,경제,경제,1,경제,1.0,STOP,농심 신라면 건면 출시 초반 인기몰이,
ynat-v1_dev_02602,True,세계,세계,4,세계,4.0,STOP,이탈리아 돌로미티서 눈사태로 또 1명 사망…하루새 4명 숨져,
ynat-v1_dev_02603,True,스포츠,스포츠,5,스포츠,5.0,STOP,토트넘 수비수 산체스·골키퍼 가자니가 동시 영입,
ynat-v1_dev_02604,False,사회,,2,,,SAFETY,노동부 개학 연기 학부모 가족돌봄휴가 적극 활용 안내종합,
ynat-v1_dev_02605,False,사회,,2,,,SAFETY,충남 노사민정협의회 코로나19 경제·고용위기 극복 협력,
ynat-v1_dev_02606,True,사회,사회,2,사회,2.0,STOP,한화그룹 김승연 회장 모친 강태영 여사 별세,
ynat-v1_dev_02607,True,세계,세계,4,세계,4.0,STOP,中 美 항행의 자유에 결연히 반대…러·일과는 거리 좁혀,
ynat-v1_dev_02608,True,생활문화,생활문화,3,생활문화,3.0,STOP,K스마일 캠페인 일본 오모테나시와 만나다,
ynat-v1_dev_02609,True,생활문화,생활문화,3,생활문화,3.0,STOP,한예종 박선미 등 5명 남아공 국제발레콩쿠르 석권,
ynat-v1_dev_02610,True,사회,사회,2,사회,2.0,STOP,굽히지 않는 펜건립취지 경과보고하는 오정훈 언론노조 위원장,
ynat-v1_dev_02611,False,사회,경제,2,경제,1.0,STOP,KB손보 전산센터 이전으로 내달 4일까지 일부 서비스 중단,
ynat-v1_dev_02612,False,사회,생활문화,2,생활문화,3.0,STOP,TV 속 듣는 방송…YTN 스탠바이미 8일 첫선,
ynat-v1_dev_02613,True,세계,세계,4,세계,4.0,STOP,유엔 자정 결의에도 중아공서 평화유지군 성학대 혐의 또 제기,
ynat-v1_dev_02614,False,세계,,4,,,SAFETY,버니 샌더스 닮은꼴 화제 낳은 생후 4개월 남아 돌연사,
ynat-v1_dev_02615,True,IT과학,IT과학,0,IT과학,0.0,STOP,화재위험 없는 ESS 바나듐 레독스 흐름전지용 전해질막 개발,
ynat-v1_dev_02616,False,정치,세계,6,세계,4.0,STOP,北 항일혁명투사 김옥순 사망…김정은 조화,
ynat-v1_dev_02617,True,스포츠,스포츠,5,스포츠,5.0,STOP,이름값도 눌러버린 구위 류현진 각 팀 에이스 연파,
ynat-v1_dev_02618,False,사회,,2,,,SAFETY,김영철 취재진 피해 옆문으로…007작전 방불케한 호텔 투숙,
ynat-v1_dev_02619,False,IT과학,생활문화,0,생활문화,3.0,STOP,KT스카이라이프 TV앱에서 아프리카TV·네이버 V LIVE 보세요,
ynat-v1_dev_02620,True,사회,사회,2,사회,2.0,STOP,소규모 집단감염 발생한 강남 주상복합,
ynat-v1_dev_02621,False,IT과학,경제,0,경제,1.0,STOP,삼성중공업 암모니아 추진선 인증…2024년까지 상용화,
ynat-v1_dev_02622,True,IT과학,IT과학,0,IT과학,0.0,STOP,SK플래닛 개인맞춤 광고쇼핑몰 연결 레코픽랜딩 서비스 출시,
ynat-v1_dev_02623,True,사회,사회,2,사회,2.0,STOP,1989년 전교조 결성 때 무더기 교사 해직은 국가폭력 헌소,
ynat-v1_dev_02624,False,경제,정치,1,정치,6.0,STOP,6·17대책 21번째 나온 대책…빈틈 헤집는 투기세력과의 전쟁에서 이길까,
ynat-v1_dev_02625,True,경제,경제,1,경제,1.0,STOP,국제유가 과잉공급 염려에 하락…WTI 0.8%↓,
ynat-v1_dev_02626,False,세계,경제,4,경제,1.0,STOP,백악관 나바로 미중 다음주께 1단계 무역합의 서명할듯,
ynat-v1_dev_02627,False,세계,경제,4,경제,1.0,STOP,중국사회과학원 中 내년 경제성장률 6% 예상,
ynat-v1_dev_02628,False,세계,IT과학,4,IT과학,0.0,STOP,메이어 전 야후 CEO 개인정보 유출 사과…러시아 소행,
ynat-v1_dev_02629,True,경제,경제,1,경제,1.0,STOP,게시판 칸서스자산운용 단기국공채 ETF 펀드 출시,
ynat-v1_dev_02630,True,정치,정치,6,정치,6.0,STOP,이재갑 장관 근로감독권 지자체와 공유하면 지휘·감독 어렵다,
ynat-v1_dev_02631,True,경제,경제,1,경제,1.0,STOP,특징주 네오크레마 코스닥 상장 첫날 강세,
ynat-v1_dev_02632,True,사회,사회,2,사회,2.0,STOP,대형마트 노동자들 의무휴업일을 추석 당일로 변경 안된다,
ynat-v1_dev_02633,True,세계,세계,4,세계,4.0,STOP,방글라데시 전 독재자 에르샤드 노환으로 별세,
ynat-v1_dev_02634,False,사회,정치,2,정치,6.0,STOP,충청권 교육감과 간담회하는 유은혜 부총리,
ynat-v1_dev_02635,True,생활문화,생활문화,3,생활문화,3.0,STOP,분칠 뒤에 숨은 섬뜩한 광기 리처드 3세,
ynat-v1_dev_02636,False,사회,정치,2,정치,6.0,STOP,LG유플러스 대표 부적절 회동 방통위 간부 타부서 전보,
ynat-v1_dev_02637,False,사회,경제,2,경제,1.0,STOP,신협중앙회 신입·경력직원 공개채용,
ynat-v1_dev_02638,False,사회,정치,2,정치,6.0,STOP,코로나19 집중 대응에 차질 생길라…광주시 핵심 현안 점검,
ynat-v1_dev_02639,True,사회,사회,2,사회,2.0,STOP,전교조 부산형 전자칠판 교체 졸속…학교현장 소통 먼저,
ynat-v1_dev_02640,False,사회,,2,,,SAFETY,경쟁률 200대1 알바도 바늘구멍…경력 없으면 원서도 못 내,
ynat-v1_dev_02641,False,정치,,6,,,SAFETY,중국에 황금어장 내준 김정은…주민생활 뒷전ㆍ통치자금 우선,
ynat-v1_dev_02642,True,IT과학,IT과학,0,IT과학,0.0,STOP,어젯밤 꿀잠 잤을까…LGU IoT숙면알리미 출시,
ynat-v1_dev_02643,False,세계,IT과학,4,IT과학,0.0,STOP,피뿌리풀·용머리풀…몽골 식물서 신약 후보 찾아요,
ynat-v1_dev_02644,True,사회,사회,2,사회,2.0,STOP,한동대 청소노동자 14명 계약 해지에 민주노총 반발,
ynat-v1_dev_02645,True,경제,경제,1,경제,1.0,STOP,한국 생태계 변화로 2050년까지 GDP 12조원 손실,
ynat-v1_dev_02646,True,사회,사회,2,사회,2.0,STOP,n번방 성 착취물 구매한 131명 검거…80％가 10∼20대,
ynat-v1_dev_02647,True,생활문화,생활문화,3,생활문화,3.0,STOP,개심사 정취에 빠지다,
ynat-v1_dev_02648,True,세계,세계,4,세계,4.0,STOP,유엔인권대표 수단 시위대 석방하고 요구사항 들어야,
ynat-v1_dev_02649,True,경제,경제,1,경제,1.0,STOP,작년 기업 예금 증가율 5년만에 가계에 뒤져…올해는 재역전,
ynat-v1_dev_02650,False,정치,세계,6,세계,4.0,STOP,이수훈 주일 대사 일본 자민당 간사장 면담,
ynat-v1_dev_02651,True,사회,사회,2,사회,2.0,STOP,경북 동해안에 딱정벌레류 곤충 급속히 퍼져 주민·관광객 기겁,
ynat-v1_dev_02652,True,세계,세계,4,세계,4.0,STOP,美 시리아 북동부에 다국적 감시군 추진…미군 400명 잔류,
ynat-v1_dev_02653,True,경제,경제,1,경제,1.0,STOP,두산건설에 화공기자재 사업부 매각설 조회공시 요구,
ynat-v1_dev_02654,True,경제,경제,1,경제,1.0,STOP,게시판 현대페이 암호화폐 지갑 카세 할인행사,
ynat-v1_dev_02655,True,정치,정치,6,정치,6.0,STOP,文대통령 오로지 들으러왔다 음식점주 생업.사업 구분해달라,
ynat-v1_dev_02656,True,경제,경제,1,경제,1.0,STOP,NH투자 YG엔터 사업 정리해 수익성 개선 효과…목표가↑,
ynat-v1_dev_02657,True,사회,사회,2,사회,2.0,STOP,제주도교육청 4·3 전국화 마곡중 학생·교원 초청,
ynat-v1_dev_02658,False,사회,정치,2,정치,6.0,STOP,실내 영업금지에 스포츠·레저업 소상공인 매출 반토막,
ynat-v1_dev_02659,True,정치,정치,6,정치,6.0,STOP,게이트 정국 종착지는 어디…최순실·엘시티로 대혼돈,
ynat-v1_dev_02660,False,세계,,4,,,SAFETY,中지린 올봄 인공강우 로켓탄 1천발 발사해 4.5억㎥ 강수효과,
ynat-v1_dev_02661,False,사회,생활문화,2,생활문화,3.0,STOP,수험표는 할인 카드…공연장 수험생 대상 통 큰 할인,
ynat-v1_dev_02662,False,사회,생활문화,2,생활문화,3.0,STOP,비상용 마룻바닥 구멍과 탈출용 조각배 있던 집 뒤 부두,
ynat-v1_dev_02663,True,사회,사회,2,사회,2.0,STOP,게시판 신문윤리위 온라인신문 대표 세미나 개최,
ynat-v1_dev_02664,False,정치,,6,,,SAFETY,北 북남관계 최악은 南통일부 반통일 망동 때문 궤변,
ynat-v1_dev_02665,False,세계,생활문화,4,생활문화,3.0,STOP,벨기에 출신 연출가 이보 반 호브 5년만에 내한 무대,
ynat-v1_dev_02666,True,사회,사회,2,사회,2.0,STOP,아발론교육 통학버스 운행했던 전세버스 노동자 생존권대책 촉구,
ynat-v1_dev_02667,False,IT과학,생활문화,0,생활문화,3.0,STOP,달로 향한 최초 비글 스누피와 함께한 현대미술 여행,
ynat-v1_dev_02668,True,경제,경제,1,경제,1.0,STOP,게시판 키움증권 단기채 펀드 가입 이벤트,
ynat-v1_dev_02669,True,세계,세계,4,세계,4.0,STOP,시진핑 매형 세운 부동산기업 부패 스캔들 휘말려,
ynat-v1_dev_02670,True,사회,사회,2,사회,2.0,STOP,교사 7명 신체 불법 촬영 전주 고교생 퇴학 조치,
ynat-v1_dev_02671,False,IT과학,사회,0,사회,2.0,STOP,울산교육청 울산대 등 4개 대학과 AI 융합교육 전문교사 양성,
ynat-v1_dev_02672,True,사회,사회,2,사회,2.0,STOP,대전교육청 대입진로진학지원단 출범…36→52명 확대,
ynat-v1_dev_02673,True,사회,사회,2,사회,2.0,STOP,SK종합화학 나경수 화훼농가 돕기 릴레이 동참,
ynat-v1_dev_02674,True,스포츠,스포츠,5,스포츠,5.0,STOP,리버풀맨 로니 모란 83세로 타계,
ynat-v1_dev_02675,False,경제,정치,1,정치,6.0,STOP,경총 중대재해기업 처벌법은 경영활동 위축,
ynat-v1_dev_02676,False,사회,정치,2,정치,6.0,STOP,안산시 내년 대학생 자부담 등록금 반값지원 대상 4배 확대,
ynat-v1_dev_02677,True,생활문화,생활문화,3,생활문화,3.0,STOP,내일 아침 매우 춥고 건조…서울 올가을 첫 영하권 전망,
ynat-v1_dev_02678,False,사회,경제,2,경제,1.0,STOP,안산소식 희망일자리사업 참여자 290명 모집,
ynat-v1_dev_02679,False,사회,경제,2,경제,1.0,STOP,경상일보 신임 대표이사 사장에 엄주호 상임감사 선임,
ynat-v1_dev_02680,False,사회,경제,2,경제,1.0,STOP,코로나 직격탄…3개월새 서울서 1만개 음식점 문 닫았다,
ynat-v1_dev_02681,True,경제,경제,1,경제,1.0,STOP,MZ세대는 미래 고객…백화점들 취향 맞춰 속속 새단장,
ynat-v1_dev_02682,True,IT과학,IT과학,0,IT과학,0.0,STOP,공룡도 수풀에 몸 숨기려고 위장색 사용,
ynat-v1_dev_02683,True,사회,사회,2,사회,2.0,STOP,영상 드라이브 스루로 시험지를…이런 시험 처음이야,
ynat-v1_dev_02684,True,생활문화,생활문화,3,생활문화,3.0,STOP,하행 고속도로 정체 오후 3∼4시 절정…서울→부산 5시간 40분,
